,title,price,link
276,MSI Katana GF66 Core i7 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3...,"₹90,990",/msi-katana-gf66-core-i7-12th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-12uc-632in-gaming-laptop/p/itm5cbb87e5b174d?pid=COMGGZ23UXDG2BV3&lid=LSTCOMGGZ23UXDG2BV3LFBXVC&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_12_277&otracker=search&fm=organic&iid=ce97f0e2-ca95-417d-874e-84efe7f13c90.COMGGZ23UXDG2BV3.SEARCH&ppt=None&ppn=None&ssid=bfoy6b1u0w0000001663390446000&qH=c06ea84a1e3dc3c6
277,DELL Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) G15-55...,"₹70,190",/dell-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-g15-5511-gaming-laptop/p/itm357f38f6c001c?pid=COMGCNDPTF3KU7XW&lid=LSTCOMGCNDPTF3KU7XWJNSAJT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_12_278&otracker=search&fm=organic&iid=ce97f0e2-ca95-417d-874e-84efe7f13c90.COMGCNDPTF3KU7XW.SEARCH&ppt=None&ppn=None&ssid=bfoy6b1u0w0000001663390446000&qH=c06ea84a1e3dc3c6
278,ASUS ROG Strix G15 with 90Whr Battery Ryzen 7 Octa Core 5800H - (16 GB/1 TB SSD/Windows 11 Home/8 GB G...,"₹1,46,990",/asus-rog-strix-g15-90whr-battery-ryzen-7-octa-core-5800h-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-3070-300-hz-g513qr-hf302ws-gaming-laptop/p/itmbc2e11788156c?pid=COMGGJZF9WKRYJFU&lid=LSTCOMGGJZF9WKRYJFUMGKOYQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_12_279&otracker=search&fm=organic&iid=ce97f0e2-ca95-417d-874e-84efe7f13c90.COMGGJZF9WKRYJFU.SEARCH&ppt=None&ppn=None&ssid=bfoy6b1u0w0000001663390446000&qH=c06ea84a1e3dc3c6
279,MSI Bravo 15 Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX 55...,"₹49,990",/msi-bravo-15-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-amd-radeon-rx-5500m-144-hz-b5dd-410in-gaming-laptop/p/itm12cedc4da03bc?pid=COMGGHMQVWN6JJGC&lid=LSTCOMGGHMQVWN6JJGCTAUNJV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_12_280&otracker=search&fm=organic&iid=en_fMQ23uuwintMJl6KM8F474sRH3YHBakTZ8%2Bnt408Xq%2BMkjW17MV9lO9UpGoN6hhNSFmylrQn1ZFizZPVFSfdgw%3D%3D&ppt=None&ppn=None&ssid=bfoy6b1u0w0000001663390446000&qH=c06ea84a1e3dc3c6
280,Lenovo Legion 5 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3...,"₹70,990",/lenovo-legion-5-core-i5-10th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-120-hz-15imh6-gaming-laptop/p/itmbc15ad3744ac6?pid=COMGEMAYFYVKMKBK&lid=LSTCOMGEMAYFYVKMKBKYDKGGT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_12_281&otracker=search&fm=organic&iid=ce97f0e2-ca95-417d-874e-84efe7f13c90.COMGEMAYFYVKMKBK.SEARCH&ppt=None&ppn=None&ssid=bfoy6b1u0w0000001663390446000&qH=c06ea84a1e3dc3c6
281,ASUS VivoBook 15 (2022) Core i3 10th Gen - (4 GB/512 GB SSD/Windows 11 Home) X515JA-EJ372WS Thin and L...,"₹33,990",/asus-vivobook-15-2022-core-i3-10th-gen-4-gb-512-gb-ssd-windows-11-home-x515ja-ej372ws-thin-light-laptop/p/itm7e2e1ba656a8e?pid=COMG87FFHHG4ZZCN&lid=LSTCOMG87FFHHG4ZZCNEH1XIU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_12_282&otracker=search&fm=organic&iid=ce97f0e2-ca95-417d-874e-84efe7f13c90.COMG87FFHHG4ZZCN.SEARCH&ppt=None&ppn=None&ssid=bfoy6b1u0w0000001663390446000&qH=c06ea84a1e3dc3c6
282,DELL Inspiron Core i3 11th Gen - (8 GB/1 TB HDD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop,"₹39,090",/dell-inspiron-core-i3-11th-gen-8-gb-1-tb-hdd-windows-11-home-3511-thin-light-laptop/p/itm3aee48058fdab?pid=COMGAAWYSVWZAMZZ&lid=LSTCOMGAAWYSVWZAMZZEKY92E&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_12_283&otracker=search&fm=organic&iid=ce97f0e2-ca95-417d-874e-84efe7f13c90.COMGAAWYSVWZAMZZ.SEARCH&ppt=None&ppn=None&ssid=bfoy6b1u0w0000001663390446000&qH=c06ea84a1e3dc3c6
283,Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDI...,"₹59,990",/lenovo-ideapad-gaming-3-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-15ach6-15ach6d1-gaming3-15ach6d1-laptop/p/itmeb72bf79e6eb4?pid=COMG8ZHDWJXZRHBW&lid=LSTCOMG8ZHDWJXZRHBWRJPFSD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_12_284&otracker=search&fm=organic&iid=en_fMQ23uuwintMJl6KM8F474sRH3YHBakTZ8%2Bnt408Xq%2FsWQq6STvfGv5Y4tYmpmTyTkMYE553525eIjqAPPPn1A%3D%3D&ppt=None&ppn=None&ssid=bfoy6b1u0w0000001663390446000&qH=c06ea84a1e3dc3c6
284,ASUS VivoBook Ultra K14 (2021) Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) K413EA-EB302TS|K41...,"₹42,990",/asus-vivobook-ultra-k14-2021-core-i3-11th-gen-8-gb-512-gb-ssd-windows-10-home-k413ea-eb302ts-k413ea-eb302ws-thin-light-laptop/p/itm33a53dc7dc381?pid=COMG3682UZ7FGXP3&lid=LSTCOMG3682UZ7FGXP33RE0G3&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_12_285&otracker=search&fm=organic&iid=ce97f0e2-ca95-417d-874e-84efe7f13c90.COMG3682UZ7FGXP3.SEARCH&ppt=None&ppn=None&ssid=bfoy6b1u0w0000001663390446000&qH=c06ea84a1e3dc3c6
285,MSI GF65 Thin Hexa Core i5 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce R...,"₹82,990",/msi-gf65-thin-hexa-core-i5-10th-gen-16-gb-512-gb-ssd-windows-10-home-6-graphics-nvidia-geforce-rtx-3060-144-hz-10ue-290in-gaming-laptop/p/itmafaea3574689e?pid=COMG2HCTSVZ9ZARE&lid=LSTCOMG2HCTSVZ9ZARETLDHEQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_12_286&otracker=search&fm=organic&iid=ce97f0e2-ca95-417d-874e-84efe7f13c90.COMG2HCTSVZ9ZARE.SEARCH&ppt=None&ppn=None&ssid=bfoy6b1u0w0000001663390446000&qH=c06ea84a1e3dc3c6
286,DELL Vostro Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10) VOSTRO 3400 Thin and Light Laptop,"₹40,690",/dell-vostro-core-i3-11th-gen-8-gb-256-gb-ssd-windows-10-3400-thin-light-laptop/p/itmc295fd12568b5?pid=COMG55HHKFYVQMC5&lid=LSTCOMG55HHKFYVQMC5BZT1FN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_12_287&otracker=search&fm=organic&iid=ce97f0e2-ca95-417d-874e-84efe7f13c90.COMG55HHKFYVQMC5.SEARCH&ppt=None&ppn=None&ssid=bfoy6b1u0w0000001663390446000&qH=c06ea84a1e3dc3c6
287,MSI Crosshair 15 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3...,"₹1,16,990",/msi-crosshair-15-core-i7-12th-gen-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-144-hz-b12uez-677in-gaming-laptop/p/itm54b59189d32e7?pid=COMGEY8WPVXF7QQY&lid=LSTCOMGEY8WPVXF7QQYLWEXUW&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_12_288&otracker=search&fm=organic&iid=en_fMQ23uuwintMJl6KM8F474sRH3YHBakTZ8%2Bnt408Xq8gUa3ZcH5eCdfT%2BCJhCKbc6JSbGYu4ezW2%2BhZeRq8q6Q%3D%3D&ppt=None&ppn=None&ssid=bfoy6b1u0w0000001663390446000&qH=c06ea84a1e3dc3c6
288,Lenovo IdeaPad 1 Celeron Dual Core - (4 GB/256 GB SSD/Windows 11 Home) 11IGL05 Thin and Light Laptop,"₹21,513",/lenovo-ideapad-1-celeron-dual-core-4-gb-256-gb-ssd-windows-11-home-11igl05-thin-light-laptop/p/itm56e1f06112b0d?pid=COMGCFNZASDRTZAU&lid=LSTCOMGCFNZASDRTZAURTHFHX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_13_289&otracker=search&fm=organic&iid=45209c72-bf2c-44b1-85ac-16a0f5f4ce13.COMGCFNZASDRTZAU.SEARCH&ppt=None&ppn=None&ssid=5zdj0g9we80000001663390446971&qH=c06ea84a1e3dc3c6
289,DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10) Inspiron 5410 2 in 1 Laptop,"₹70,190",/dell-inspiron-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-5410-2-1-laptop/p/itm8fbdb1ec84200?pid=COMG6F87Z4YUWZFZ&lid=LSTCOMG6F87Z4YUWZFZCRTALU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_13_290&otracker=search&fm=organic&iid=45209c72-bf2c-44b1-85ac-16a0f5f4ce13.COMG6F87Z4YUWZFZ.SEARCH&ppt=None&ppn=None&ssid=5zdj0g9we80000001663390446971&qH=c06ea84a1e3dc3c6
290,HP Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5001TU Thin and Light Laptop,"₹58,490",/hp-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-15s-fy5001tu-thin-light-laptop/p/itmd18a8d25da52d?pid=COMGEU3BTEWFSAHF&lid=LSTCOMGEU3BTEWFSAHFXBO3GG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_13_291&otracker=search&fm=organic&iid=45209c72-bf2c-44b1-85ac-16a0f5f4ce13.COMGEU3BTEWFSAHF.SEARCH&ppt=None&ppn=None&ssid=5zdj0g9we80000001663390446971&qH=c06ea84a1e3dc3c6
291,MSI Core i9 12th Gen - (32 GB/2 TB SSD/Windows 11 Home/16 GB Graphics/NVIDIA GeForce RTX 3080 Ti/120 H...,"₹3,90,990",/msi-core-i9-12th-gen-32-gb-2-tb-ssd-windows-11-home-16-gb-graphics-nvidia-geforce-rtx-3080-ti-120-hz-raider-ge77hx-12uhs-205in-gaming-laptop/p/itm9e5ce41e06c01?pid=COMGGZ23UYB7ZZUU&lid=LSTCOMGGZ23UYB7ZZUU0IYJO2&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_13_292&otracker=search&fm=organic&iid=en_nznEe3vt2o8AzZluxC%2BjO45MXt6KqLig6U%2F%2BBX%2F6SgXhtWCB5ac279uAck8KnQnUwE0G%2FPy5QVYZ9zUNam8UVg%3D%3D&ppt=None&ppn=None&ssid=5zdj0g9we80000001663390446971&qH=c06ea84a1e3dc3c6
292,DELL Core i3 11th Gen - (8 GB/1 TB HDD/Windows 11 Home) 3511 Laptop,"₹40,990",/dell-core-i3-11th-gen-8-gb-1-tb-hdd-windows-11-home-3511-laptop/p/itmf677d21c38bbe?pid=COMG9GE7EHAN6YC8&lid=LSTCOMG9GE7EHAN6YC8JKDTWT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_13_293&otracker=search&fm=organic&iid=45209c72-bf2c-44b1-85ac-16a0f5f4ce13.COMG9GE7EHAN6YC8.SEARCH&ppt=None&ppn=None&ssid=5zdj0g9we80000001663390446971&qH=c06ea84a1e3dc3c6
293,acer Swift 3 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) SF314-43 Thin and Light Lapto...,"₹56,390",/acer-swift-3-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-10-home-sf314-43-thin-light-laptop/p/itm2e14e47e7f287?pid=COMG56TFTZGHZ9CV&lid=LSTCOMG56TFTZGHZ9CV7UNUYW&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_13_294&otracker=search&fm=organic&iid=45209c72-bf2c-44b1-85ac-16a0f5f4ce13.COMG56TFTZGHZ9CV.SEARCH&ppt=None&ppn=None&ssid=5zdj0g9we80000001663390446971&qH=c06ea84a1e3dc3c6
294,MSI Crosshair 15 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3...,"₹1,16,990",/msi-crosshair-15-core-i7-12th-gen-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-144-hz-b12uez-677in-gaming-laptop/p/itm54b59189d32e7?pid=COMGEY8WPVXF7QQY&lid=LSTCOMGEY8WPVXF7QQYLWEXUW&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_13_295&otracker=search&fm=organic&iid=45209c72-bf2c-44b1-85ac-16a0f5f4ce13.COMGEY8WPVXF7QQY.SEARCH&ppt=None&ppn=None&ssid=5zdj0g9we80000001663390446971&qH=c06ea84a1e3dc3c6
295,MSI Modern 14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B10MW-639IN Notebook,"₹41,990",/msi-modern-14-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-b10mw-639in-notebook/p/itm9771296f748c4?pid=COMG483F5X8GDQSP&lid=LSTCOMG483F5X8GDQSPM5QHSD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_13_296&otracker=search&fm=organic&iid=en_nznEe3vt2o8AzZluxC%2BjO45MXt6KqLig6U%2F%2BBX%2F6SgXmPtVjL5VRBAVb2ywoKxtQzksPsYlVK5VaFZJCORrygg%3D%3D&ppt=None&ppn=None&ssid=5zdj0g9we80000001663390446971&qH=c06ea84a1e3dc3c6
296,ASUS Zenbook 14 Flip Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home) UN5401QA-KN511WS 2 i...,"₹91,990",/asus-zenbook-14-flip-ryzen-5-hexa-core-5600h-16-gb-512-gb-ssd-windows-11-home-un5401qa-kn511ws-2-1-laptop/p/itm0faaf977f97bb?pid=COMGBSGJMNEZGKS8&lid=LSTCOMGBSGJMNEZGKS8K4QPSK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_13_297&otracker=search&fm=organic&iid=45209c72-bf2c-44b1-85ac-16a0f5f4ce13.COMGBSGJMNEZGKS8.SEARCH&ppt=None&ppn=None&ssid=5zdj0g9we80000001663390446971&qH=c06ea84a1e3dc3c6
297,APPLE 2022 MacBook AIR M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLXW3HN/A,"₹1,19,900",/apple-2022-macbook-air-m2-8-gb-256-gb-ssd-mac-os-monterey-mlxw3hn-a/p/itm9da65ee831fac?pid=COMGFB2GSG8EQXCQ&lid=LSTCOMGFB2GSG8EQXCQCYZEC9&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_13_298&otracker=search&fm=organic&iid=45209c72-bf2c-44b1-85ac-16a0f5f4ce13.COMGFB2GSG8EQXCQ.SEARCH&ppt=None&ppn=None&ssid=5zdj0g9we80000001663390446971&qH=c06ea84a1e3dc3c6
298,DELL Inspiron Core i3 11th Gen - (8 GB/1 TB HDD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop,"₹39,090",/dell-inspiron-core-i3-11th-gen-8-gb-1-tb-hdd-windows-11-home-3511-thin-light-laptop/p/itm3aee48058fdab?pid=COMGAAWYSVWZAMZZ&lid=LSTCOMGAAWYSVWZAMZZEKY92E&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_13_299&otracker=search&fm=organic&iid=45209c72-bf2c-44b1-85ac-16a0f5f4ce13.COMGAAWYSVWZAMZZ.SEARCH&ppt=None&ppn=None&ssid=5zdj0g9we80000001663390446971&qH=c06ea84a1e3dc3c6
299,MSI Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B10MW-659IN Thin and Light Laptop,"₹57,990",/msi-core-i7-10th-gen-8-gb-512-gb-ssd-windows-10-home-modern-14-b10mw-659in-thin-light-laptop/p/itmbcbb85feb146e?pid=COMG7GXGMF5QGXGU&lid=LSTCOMG7GXGMF5QGXGUJ3M2IR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_13_300&otracker=search&fm=organic&iid=en_nznEe3vt2o8AzZluxC%2BjO45MXt6KqLig6U%2F%2BBX%2F6SgVnKk1GGBBGQKTxfTazpr0nWa6i0ZEHS4ASNGQWH0MyaQ%3D%3D&ppt=None&ppn=None&ssid=5zdj0g9we80000001663390446971&qH=c06ea84a1e3dc3c6
300,ASUS VivoBook Flip 14 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) TP470EA-EC312WS 2 in 1 Lapt...,"₹49,990",/asus-vivobook-flip-14-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-tp470ea-ec312ws-2-1-laptop/p/itmf624735916d65?pid=COMGARNUVRTQEDDN&lid=LSTCOMGARNUVRTQEDDNJNQ63V&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_13_301&otracker=search&fm=organic&iid=45209c72-bf2c-44b1-85ac-16a0f5f4ce13.COMGARNUVRTQEDDN.SEARCH&ppt=None&ppn=None&ssid=5zdj0g9we80000001663390446971&qH=c06ea84a1e3dc3c6
301,HP Pavilion Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14-dy0208TU Thin and Light Laptop,"₹57,999",/hp-pavilion-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-14-dy0208tu-thin-light-laptop/p/itm5ac48ee2ec7b9?pid=COMGE2GFFVEVG7MB&lid=LSTCOMGE2GFFVEVG7MBOKNVGM&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_13_302&otracker=search&fm=organic&iid=45209c72-bf2c-44b1-85ac-16a0f5f4ce13.COMGE2GFFVEVG7MB.SEARCH&ppt=None&ppn=None&ssid=5zdj0g9we80000001663390446971&qH=c06ea84a1e3dc3c6
302,MSI Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 3070/165 Hz) C...,"₹1,49,990",/msi-core-i7-12th-gen-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-3070-165-hz-crosshair-15-b12ugz-1012in-gaming-laptop/p/itm6bcaf731b1221?pid=COMGGZ23WXYZFMTC&lid=LSTCOMGGZ23WXYZFMTCJRKLIO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_13_303&otracker=search&fm=organic&iid=45209c72-bf2c-44b1-85ac-16a0f5f4ce13.COMGGZ23WXYZFMTC.SEARCH&ppt=None&ppn=None&ssid=5zdj0g9we80000001663390446971&qH=c06ea84a1e3dc3c6
303,MSI Bravo 15 Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX 55...,"₹49,990",/msi-bravo-15-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-amd-radeon-rx-5500m-144-hz-b5dd-410in-gaming-laptop/p/itm12cedc4da03bc?pid=COMGGHMQVWN6JJGC&lid=LSTCOMGGHMQVWN6JJGCTAUNJV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_13_304&otracker=search&fm=organic&iid=en_nznEe3vt2o8AzZluxC%2BjO45MXt6KqLig6U%2F%2BBX%2F6SgUiRe9IULwr2zmNfwxxdm3KSFmylrQn1ZFizZPVFSfdgw%3D%3D&ppt=None&ppn=None&ssid=5zdj0g9we80000001663390446971&qH=c06ea84a1e3dc3c6
304,HP Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) 15s- eq1561AU Thin and Light Laptop,"₹34,900",/hp-ryzen-3-dual-core-3250u-8-gb-256-gb-ssd-windows-11-home-15s-eq1561au-thin-light-laptop/p/itm3ee1fcefe285f?pid=COMGGFZHGC2HWZ4Z&lid=LSTCOMGGFZHGC2HWZ4ZF4EHLO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_13_305&otracker=search&fm=organic&iid=45209c72-bf2c-44b1-85ac-16a0f5f4ce13.COMGGFZHGC2HWZ4Z.SEARCH&ppt=None&ppn=None&ssid=5zdj0g9we80000001663390446971&qH=c06ea84a1e3dc3c6
305,Lenovo IdeaPad 5 Pro Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 14ITL6 Thin a...,"₹72,990",/lenovo-ideapad-5-pro-core-i5-11th-gen-16-gb-512-gb-ssd-windows-10-home-2-graphics-14itl6-thin-light-laptop/p/itm962e32941462c?pid=COMG6AKVRGZZCZJ2&lid=LSTCOMG6AKVRGZZCZJ2OLHPNT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_13_306&otracker=search&fm=organic&iid=45209c72-bf2c-44b1-85ac-16a0f5f4ce13.COMG6AKVRGZZCZJ2.SEARCH&ppt=None&ppn=None&ssid=5zdj0g9we80000001663390446971&qH=c06ea84a1e3dc3c6
306,DELL Inspiron Core i5 11th Gen - (4 GB/1 TB HDD/256 GB SSD/Windows 10) Inspiron 3501 Thin and Light La...,"₹55,790",/dell-inspiron-core-i5-11th-gen-4-gb-1-tb-hdd-256-gb-ssd-windows-10-3501-thin-light-laptop/p/itmf488f000db513?pid=COMG36KGGJHYA4D8&lid=LSTCOMG36KGGJHYA4D82THJMO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_13_307&otracker=search&fm=organic&iid=45209c72-bf2c-44b1-85ac-16a0f5f4ce13.COMG36KGGJHYA4D8.SEARCH&ppt=None&ppn=None&ssid=5zdj0g9we80000001663390446971&qH=c06ea84a1e3dc3c6
307,Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDI...,"₹59,990",/lenovo-ideapad-gaming-3-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-15ach6-15ach6d1-gaming3-15ach6d1-laptop/p/itmeb72bf79e6eb4?pid=COMG8ZHDWJXZRHBW&lid=LSTCOMG8ZHDWJXZRHBWRJPFSD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_13_308&otracker=search&fm=organic&iid=en_nznEe3vt2o8AzZluxC%2BjO45MXt6KqLig6U%2F%2BBX%2F6SgVGYzMUt57dgqRI54QjzP9qTkMYE553525eIjqAPPPn1A%3D%3D&ppt=None&ppn=None&ssid=5zdj0g9we80000001663390446971&qH=c06ea84a1e3dc3c6
308,APPLE MacBook Air Core i5 5th Gen - (8 GB/128 GB SSD/Mac OS Sierra) MQD32HN/A,"₹73,490",/apple-macbook-air-core-i5-5th-gen-8-gb-128-gb-ssd-mac-os-sierra-mqd32hn-a/p/itm0602f520428ca?pid=COMEVCPQBXBDFJ8C&lid=LSTCOMEVCPQBXBDFJ8CBM9RP1&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_13_309&otracker=search&fm=organic&iid=45209c72-bf2c-44b1-85ac-16a0f5f4ce13.COMEVCPQBXBDFJ8C.SEARCH&ppt=None&ppn=None&ssid=5zdj0g9we80000001663390446971&qH=c06ea84a1e3dc3c6
309,ASUS Vivobook Pro 16X OLED (2021) Ryzen 9 Octa Core 5900H 9th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 ...,"₹1,30,500",/asus-vivobook-pro-16x-oled-2021-ryzen-9-octa-core-5900h-9th-gen-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-m7600qc-l2044ws-gaming-laptop/p/itm7ed41f78ba52a?pid=COMGAWETFGSZJZGC&lid=LSTCOMGAWETFGSZJZGCLMPEDF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_13_310&otracker=search&fm=organic&iid=45209c72-bf2c-44b1-85ac-16a0f5f4ce13.COMGAWETFGSZJZGC.SEARCH&ppt=None&ppn=None&ssid=5zdj0g9we80000001663390446971&qH=c06ea84a1e3dc3c6
310,ASUS EeeBook 14 with NumberPad Pentium Silver - (8 GB/256 GB SSD/Windows 11 Home) E410KA-BV103WS Thin ...,"₹31,990",/asus-eeebook-14-numberpad-pentium-silver-8-gb-256-gb-ssd-windows-11-home-e410ka-bv103ws-thin-light-laptop/p/itmd033233d8bf9d?pid=COMGB6DZZZH3JW2H&lid=LSTCOMGB6DZZZH3JW2H4UTGF7&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_13_311&otracker=search&fm=organic&iid=45209c72-bf2c-44b1-85ac-16a0f5f4ce13.COMGB6DZZZH3JW2H.SEARCH&ppt=None&ppn=None&ssid=5zdj0g9we80000001663390446971&qH=c06ea84a1e3dc3c6
311,Lenovo IdeaPad 1 Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) 15ADA7 Thin and Light Lap...,"₹32,990",/lenovo-ideapad-1-ryzen-3-dual-core-3250u-8-gb-512-gb-ssd-windows-11-home-15ada7-thin-light-laptop/p/itm3d18297fc081a?pid=COMGFM5BYHQPXCRZ&lid=LSTCOMGFM5BYHQPXCRZHYWG3P&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_13_312&otracker=search&fm=organic&iid=en_nznEe3vt2o8AzZluxC%2BjO45MXt6KqLig6U%2F%2BBX%2F6SgURzZDTgLTb8G6aBT3Vp5DJU2v%2BufSE5D%2BgP2C5sfTWzg%3D%3D&ppt=None&ppn=None&ssid=5zdj0g9we80000001663390446971&qH=c06ea84a1e3dc3c6
312,acer Aspire Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 11 Home) A315-23 Notebook,"₹37,990",/acer-aspire-ryzen-5-quad-core-3500u-8-gb-512-gb-ssd-windows-11-home-a315-23-notebook/p/itm9d884bcbd61d0?pid=COMGHMHANBW3WBPB&lid=LSTCOMGHMHANBW3WBPBGTWSJR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_14_313&otracker=search&fm=organic&iid=4712f625-90d1-4473-937e-8bd4ee4f6116.COMGHMHANBW3WBPB.SEARCH&ppt=None&ppn=None&ssid=2pwbxq9yww0000001663390447823&qH=c06ea84a1e3dc3c6
